Fips,County,Topic,Year,Count,Crude Rate,State Count,State Crude Rate
55065,Lafayette,Hospitalizations,2003,12,7.45,6119,11.17
55065,Lafayette,Hospitalizations,2004,11,6.84,5378,9.76
55065,Lafayette,Hospitalizations,2005,14,8.72,5593,10.09
55065,Lafayette,Hospitalizations,2006,11,6.87,5063,9.09
55065,Lafayette,Hospitalizations,2007,14,8.86,4989,8.91
55065,Lafayette,Hospitalizations,2008,11,6.96,5368,9.54
55065,Lafayette,Hospitalizations,2009,7,4.45,5412,9.57
55065,Lafayette,Hospitalizations,2010,6,3.57,4941,8.68
55065,Lafayette,Hospitalizations,2011,7,4.13,4744,8.31
55065,Lafayette,Hospitalizations,2012,9,5.33,5131,8.96
55065,Lafayette,Hospitalizations,2013,7,4.18,4986,8.68
55065,Lafayette,Hospitalizations,2014,9,5.34,5111,8.88
55065,Lafayette,Hospitalizations,2015,6,3.57,3954,6.86
55065,Lafayette,Hospitalizations,2016,0,0,1981,3.43
55065,Lafayette,Hospitalizations,2017,1,0.6,2019,3.49
55065,Lafayette,Hospitalizations,2018,2,1.2,2020,3.48
55065,Lafayette,Hospitalizations,2019,0,0,1687,2.9
55065,Lafayette,Hospitalizations,2020,1,0.6,934,1.58
55065,Lafayette,Hospitalizations,2021,2,1.19,1171,1.99
55065,Lafayette,Hospitalizations,2022,2,1.18,1303,2.21
55065,Lafayette,Hospitalizations,2023,2,1.18,1325,2.24
55067,Langlade,Hospitalizations,2000,12,5.79,5698,10.6
55067,Langlade,Hospitalizations,2001,11,5.28,5474,10.12
55067,Langlade,Hospitalizations,2002,8,3.86,5248,9.64
55067,Langlade,Hospitalizations,2003,16,7.75,6119,11.17
55067,Langlade,Hospitalizations,2004,8,3.87,5378,9.76
55067,Langlade,Hospitalizations,2005,13,6.37,5593,10.09
55067,Langlade,Hospitalizations,2006,6,2.94,5063,9.09
55067,Langlade,Hospitalizations,2007,9,4.43,4989,8.91
55067,Langlade,Hospitalizations,2008,18,8.92,5368,9.54
55067,Langlade,Hospitalizations,2009,15,7.5,5412,9.57
55067,Langlade,Hospitalizations,2010,11,5.52,4941,8.68
55067,Langlade,Hospitalizations,2011,14,7.04,4744,8.31
55067,Langlade,Hospitalizations,2012,9,4.56,5131,8.96
55067,Langlade,Hospitalizations,2013,8,4.09,4986,8.68
55067,Langlade,Hospitalizations,2014,11,5.67,5111,8.88
55067,Langlade,Hospitalizations,2015,14,7.35,3954,6.86
55067,Langlade,Hospitalizations,2016,6,3.14,1981,3.43
55067,Langlade,Hospitalizations,2017,2,1.04,2019,3.49
55067,Langlade,Hospitalizations,2018,3,1.56,2020,3.48
55067,Langlade,Hospitalizations,2019,8,4.16,1687,2.9
55067,Langlade,Hospitalizations,2020,2,1.03,934,1.58
55067,Langlade,Hospitalizations,2021,4,2.05,1171,1.99
55067,Langlade,Hospitalizations,2022,5,2.56,1303,2.21
55067,Langlade,Hospitalizations,2023,2,1.03,1325,2.24
55069,Lincoln,Hospitalizations,2000,29,9.76,5698,10.6
55069,Lincoln,Hospitalizations,2001,32,10.8,5474,10.12
55069,Lincoln,Hospitalizations,2002,30,10.07,5248,9.64
55069,Lincoln,Hospitalizations,2003,36,12.09,6119,11.17
55069,Lincoln,Hospitalizations,2004,34,11.37,5378,9.76
55069,Lincoln,Hospitalizations,2005,42,14.06,5593,10.09
55069,Lincoln,Hospitalizations,2006,31,10.43,5063,9.09
55069,Lincoln,Hospitalizations,2007,43,14.51,4989,8.91
55069,Lincoln,Hospitalizations,2008,41,13.89,5368,9.54
55069,Lincoln,Hospitalizations,2009,40,13.6,5412,9.57
55069,Lincoln,Hospitalizations,2010,35,12.18,4941,8.68
55069,Lincoln,Hospitalizations,2011,30,10.55,4744,8.31
55069,Lincoln,Hospitalizations,2012,27,9.48,5131,8.96
55069,Lincoln,Hospitalizations,2013,16,5.58,4986,8.68
55069,Lincoln,Hospitalizations,2014,27,9.48,5111,8.88
55069,Lincoln,Hospitalizations,2015,14,5.02,3954,6.86
55069,Lincoln,Hospitalizations,2016,14,5.03,1981,3.43
55069,Lincoln,Hospitalizations,2017,7,2.52,2019,3.49
55069,Lincoln,Hospitalizations,2018,10,3.61,2020,3.48
55069,Lincoln,Hospitalizations,2019,6,2.17,1687,2.9
55069,Lincoln,Hospitalizations,2020,6,2.11,934,1.58
55069,Lincoln,Hospitalizations,2021,4,1.41,1171,1.99
55069,Lincoln,Hospitalizations,2022,2,0.71,1303,2.21
55069,Lincoln,Hospitalizations,2023,9,3.17,1325,2.24
55071,Manitowoc,Hospitalizations,2000,87,10.49,5698,10.6
55071,Manitowoc,Hospitalizations,2001,65,7.87,5474,10.12
55071,Manitowoc,Hospitalizations,2002,70,8.53,5248,9.64
55071,Manitowoc,Hospitalizations,2003,69,8.46,6119,11.17
55071,Manitowoc,Hospitalizations,2004,60,7.39,5378,9.76
55071,Manitowoc,Hospitalizations,2005,66,8.15,5593,10.09
55071,Manitowoc,Hospitalizations,2006,64,7.91,5063,9.09
55071,Manitowoc,Hospitalizations,2007,40,4.95,4989,8.91
55071,Manitowoc,Hospitalizations,2008,61,7.56,5368,9.54
55071,Manitowoc,Hospitalizations,2009,41,5.09,5412,9.57
55071,Manitowoc,Hospitalizations,2010,46,5.66,4941,8.68
55071,Manitowoc,Hospitalizations,2011,43,5.3,4744,8.31
55071,Manitowoc,Hospitalizations,2012,50,6.19,5131,8.96
55071,Manitowoc,Hospitalizations,2013,52,6.45,4986,8.68
55071,Manitowoc,Hospitalizations,2014,55,6.86,5111,8.88
55071,Manitowoc,Hospitalizations,2015,45,5.66,3954,6.86
55071,Manitowoc,Hospitalizations,2016,31,3.91,1981,3.43
55071,Manitowoc,Hospitalizations,2017,43,5.44,2019,3.49
55071,Manitowoc,Hospitalizations,2018,25,3.17,2020,3.48
55071,Manitowoc,Hospitalizations,2019,14,1.78,1687,2.9
55071,Manitowoc,Hospitalizations,2020,9,1.11,934,1.58
55071,Manitowoc,Hospitalizations,2021,16,1.96,1171,1.99
55071,Manitowoc,Hospitalizations,2022,12,1.48,1303,2.21
55071,Manitowoc,Hospitalizations,2023,14,1.72,1325,2.24
55073,Marathon,Hospitalizations,2000,72,5.72,5698,10.6
55073,Marathon,Hospitalizations,2001,112,8.88,5474,10.12
55073,Marathon,Hospitalizations,2002,73,5.78,5248,9.64
55073,Marathon,Hospitalizations,2003,102,8.07,6119,11.17
55073,Marathon,Hospitalizations,2004,111,8.76,5378,9.76
55073,Marathon,Hospitalizations,2005,101,7.92,5593,10.09
55073,Marathon,Hospitalizations,2006,119,9.24,5063,9.09
55073,Marathon,Hospitalizations,2007,120,9.23,4989,8.91
55073,Marathon,Hospitalizations,2008,131,10,5368,9.54
55073,Marathon,Hospitalizations,2009,131,9.95,5412,9.57
55073,Marathon,Hospitalizations,2010,112,8.35,4941,8.68
55073,Marathon,Hospitalizations,2011,108,8.03,4744,8.31
55073,Marathon,Hospitalizations,2012,90,6.68,5131,8.96
55073,Marathon,Hospitalizations,2013,95,7.02,4986,8.68
55073,Marathon,Hospitalizations,2014,98,7.22,5111,8.88
55073,Marathon,Hospitalizations,2015,77,5.69,3954,6.86
55073,Marathon,Hospitalizations,2016,45,3.33,1981,3.43
55073,Marathon,Hospitalizations,2017,50,3.69,2019,3.49
55073,Marathon,Hospitalizations,2018,52,3.84,2020,3.48
55073,Marathon,Hospitalizations,2019,48,3.54,1687,2.9
55073,Marathon,Hospitalizations,2020,18,1.3,934,1.58
55073,Marathon,Hospitalizations,2021,19,1.38,1171,1.99
55073,Marathon,Hospitalizations,2022,15,1.09,1303,2.21
55073,Marathon,Hospitalizations,2023,25,1.8,1325,2.24
55075,Marinette,Hospitalizations,2000,28,6.45,5698,10.6
55075,Marinette,Hospitalizations,2001,37,8.56,5474,10.12
55075,Marinette,Hospitalizations,2002,35,8.1,5248,9.64
55075,Marinette,Hospitalizations,2003,36,8.37,6119,11.17
55075,Marinette,Hospitalizations,2004,31,7.25,5378,9.76
55075,Marinette,Hospitalizations,2005,40,9.32,5593,10.09
55075,Marinette,Hospitalizations,2006,47,11.07,5063,9.09
55075,Marinette,Hospitalizations,2007,48,11.35,4989,8.91
55075,Marinette,Hospitalizations,2008,40,9.49,5368,9.54
55075,Marinette,Hospitalizations,2009,48,11.44,5412,9.57
55075,Marinette,Hospitalizations,2010,49,11.75,4941,8.68
55075,Marinette,Hospitalizations,2011,36,8.68,4744,8.31
55075,Marinette,Hospitalizations,2012,41,9.88,5131,8.96
55075,Marinette,Hospitalizations,2013,35,8.43,4986,8.68
55075,Marinette,Hospitalizations,2014,35,8.47,5111,8.88
55075,Marinette,Hospitalizations,2015,23,5.66,3954,6.86
55075,Marinette,Hospitalizations,2016,13,3.23,1981,3.43
55075,Marinette,Hospitalizations,2017,12,2.97,2019,3.49
55075,Marinette,Hospitalizations,2018,11,2.72,2020,3.48
55075,Marinette,Hospitalizations,2019,10,2.48,1687,2.9
55075,Marinette,Hospitalizations,2020,5,1.19,934,1.58
55075,Marinette,Hospitalizations,2021,5,1.19,1171,1.99
55075,Marinette,Hospitalizations,2022,5,1.19,1303,2.21
55075,Marinette,Hospitalizations,2023,14,3.32,1325,2.24
55077,Marquette,Hospitalizations,2000,12,8.21,5698,10.6
55077,Marquette,Hospitalizations,2001,16,10.99,5474,10.12
55077,Marquette,Hospitalizations,2002,11,7.5,5248,9.64
55077,Marquette,Hospitalizations,2003,11,7.48,6119,11.17
55077,Marquette,Hospitalizations,2004,12,8.08,5378,9.76
55077,Marquette,Hospitalizations,2005,15,10,5593,10.09
55077,Marquette,Hospitalizations,2006,9,6.02,5063,9.09
55077,Marquette,Hospitalizations,2007,7,4.71,4989,8.91
55077,Marquette,Hospitalizations,2008,14,9.41,5368,9.54
55077,Marquette,Hospitalizations,2009,8,5.43,5412,9.57
55077,Marquette,Hospitalizations,2010,12,7.8,4941,8.68
55077,Marquette,Hospitalizations,2011,7,4.56,4744,8.31
55077,Marquette,Hospitalizations,2012,13,8.56,5131,8.96
55077,Marquette,Hospitalizations,2013,8,5.28,4986,8.68
55077,Marquette,Hospitalizations,2014,-5,-5,5111,8.88
55077,Marquette,Hospitalizations,2015,-5,-5,3954,6.86
55077,Marquette,Hospitalizations,2016,7,4.63,1981,3.43
55077,Marquette,Hospitalizations,2017,4,2.62,2019,3.49
55077,Marquette,Hospitalizations,2018,1,0.65,2020,3.48
55077,Marquette,Hospitalizations,2019,3,1.93,1687,2.9
55077,Marquette,Hospitalizations,2020,3,1.92,934,1.58
55077,Marquette,Hospitalizations,2021,0,0,1171,1.99
55077,Marquette,Hospitalizations,2022,2,1.27,1303,2.21
55077,Marquette,Hospitalizations,2023,4,2.53,1325,2.24
55078,Menominee,Hospitalizations,2000,7,15.28,5698,10.6
55078,Menominee,Hospitalizations,2001,10,21.84,5474,10.12
55078,Menominee,Hospitalizations,2002,-5,-5,5248,9.64
55078,Menominee,Hospitalizations,2003,13,28.23,6119,11.17
55078,Menominee,Hospitalizations,2004,-5,-5,5378,9.76
55078,Menominee,Hospitalizations,2005,10,21.98,5593,10.09
55078,Menominee,Hospitalizations,2006,7,15.41,5063,9.09
55078,Menominee,Hospitalizations,2007,10,21.93,4989,8.91
55078,Menominee,Hospitalizations,2008,9,19.88,5368,9.54
55078,Menominee,Hospitalizations,2009,6,13.29,5412,9.57
55078,Menominee,Hospitalizations,2010,9,21.14,4941,8.68
55078,Menominee,Hospitalizations,2011,12,27.45,4744,8.31
55078,Menominee,Hospitalizations,2012,-5,-5,5131,8.96
55078,Menominee,Hospitalizations,2013,8,18.26,4986,8.68
55078,Menominee,Hospitalizations,2014,14,30.96,5111,8.88
55078,Menominee,Hospitalizations,2015,7,15.52,3954,6.86
55078,Menominee,Hospitalizations,2016,1,2.21,1981,3.43
55078,Menominee,Hospitalizations,2017,2,4.35,2019,3.49
55078,Menominee,Hospitalizations,2018,8,17.41,2020,3.48
55078,Menominee,Hospitalizations,2019,1,2.2,1687,2.9
55078,Menominee,Hospitalizations,2020,0,0,934,1.58
55078,Menominee,Hospitalizations,2021,1,2.33,1171,1.99
55078,Menominee,Hospitalizations,2022,0,0,1303,2.21
55078,Menominee,Hospitalizations,2023,2,4.73,1325,2.24
55079,Milwaukee,Hospitalizations,2000,2146,22.84,5698,10.6
55079,Milwaukee,Hospitalizations,2001,1918,20.31,5474,10.12
55079,Milwaukee,Hospitalizations,2002,1870,19.72,5248,9.64
55079,Milwaukee,Hospitalizations,2003,2190,23.03,6119,11.17
55079,Milwaukee,Hospitalizations,2004,1848,19.41,5378,9.76
55079,Milwaukee,Hospitalizations,2005,1794,18.86,5593,10.09
55079,Milwaukee,Hospitalizations,2006,1693,17.78,5063,9.09
55079,Milwaukee,Hospitalizations,2007,1584,16.64,4989,8.91
55079,Milwaukee,Hospitalizations,2008,1708,17.9,5368,9.54
55079,Milwaukee,Hospitalizations,2009,1794,18.7,5412,9.57
55079,Milwaukee,Hospitalizations,2010,1706,17.99,4941,8.68
55079,Milwaukee,Hospitalizations,2011,1628,17.11,4744,8.31
55079,Milwaukee,Hospitalizations,2012,1916,20.07,5131,8.96
55079,Milwaukee,Hospitalizations,2013,1989,20.8,4986,8.68
55079,Milwaukee,Hospitalizations,2014,2014,21.06,5111,8.88
55079,Milwaukee,Hospitalizations,2015,1574,16.42,3954,6.86
55079,Milwaukee,Hospitalizations,2016,604,6.32,1981,3.43
55079,Milwaukee,Hospitalizations,2017,638,6.71,2019,3.49
55079,Milwaukee,Hospitalizations,2018,629,6.64,2020,3.48
55079,Milwaukee,Hospitalizations,2019,477,5.04,1687,2.9
55079,Milwaukee,Hospitalizations,2020,290,3.09,934,1.58
55079,Milwaukee,Hospitalizations,2021,374,4.05,1171,1.99
55079,Milwaukee,Hospitalizations,2022,449,4.89,1303,2.21
55079,Milwaukee,Hospitalizations,2023,448,4.89,1325,2.24
55081,Monroe,Hospitalizations,2000,18,4.39,5698,10.6
55081,Monroe,Hospitalizations,2001,35,8.5,5474,10.12
55081,Monroe,Hospitalizations,2002,33,7.97,5248,9.64
55081,Monroe,Hospitalizations,2003,23,5.55,6119,11.17
55081,Monroe,Hospitalizations,2004,25,5.97,5378,9.76
55081,Monroe,Hospitalizations,2005,26,6.17,5593,10.09
55081,Monroe,Hospitalizations,2006,22,5.16,5063,9.09
55081,Monroe,Hospitalizations,2007,16,3.71,4989,8.91
55081,Monroe,Hospitalizations,2008,22,5.07,5368,9.54
55081,Monroe,Hospitalizations,2009,30,6.86,5412,9.57
55081,Monroe,Hospitalizations,2010,22,4.92,4941,8.68
55081,Monroe,Hospitalizations,2011,16,3.55,4744,8.31
55081,Monroe,Hospitalizations,2012,26,5.77,5131,8.96
55081,Monroe,Hospitalizations,2013,16,3.54,4986,8.68
55081,Monroe,Hospitalizations,2014,9,1.98,5111,8.88
55081,Monroe,Hospitalizations,2015,13,2.87,3954,6.86
55081,Monroe,Hospitalizations,2016,3,0.66,1981,3.43
55081,Monroe,Hospitalizations,2017,10,2.18,2019,3.49
55081,Monroe,Hospitalizations,2018,12,2.6,2020,3.48
55081,Monroe,Hospitalizations,2019,3,0.64,1687,2.9
55081,Monroe,Hospitalizations,2020,3,0.65,934,1.58
55081,Monroe,Hospitalizations,2021,5,1.08,1171,1.99
55081,Monroe,Hospitalizations,2022,8,1.74,1303,2.21
55081,Monroe,Hospitalizations,2023,4,0.87,1325,2.24
55083,Oconto,Hospitalizations,2000,18,5.03,5698,10.6
55083,Oconto,Hospitalizations,2001,25,6.93,5474,10.12
55083,Oconto,Hospitalizations,2002,33,9.08,5248,9.64
55083,Oconto,Hospitalizations,2003,30,8.18,6119,11.17
55083,Oconto,Hospitalizations,2004,37,9.98,5378,9.76
55083,Oconto,Hospitalizations,2005,21,5.64,5593,10.09
55083,Oconto,Hospitalizations,2006,17,4.55,5063,9.09
55083,Oconto,Hospitalizations,2007,22,5.89,4989,8.91
55083,Oconto,Hospitalizations,2008,16,4.29,5368,9.54
55083,Oconto,Hospitalizations,2009,21,5.65,5412,9.57
55083,Oconto,Hospitalizations,2010,16,4.25,4941,8.68
55083,Oconto,Hospitalizations,2011,16,4.26,4744,8.31
55083,Oconto,Hospitalizations,2012,15,4.01,5131,8.96
55083,Oconto,Hospitalizations,2013,18,4.82,4986,8.68
55083,Oconto,Hospitalizations,2014,16,4.28,5111,8.88
55083,Oconto,Hospitalizations,2015,16,4.27,3954,6.86
55083,Oconto,Hospitalizations,2016,12,3.2,1981,3.43
55083,Oconto,Hospitalizations,2017,6,1.6,2019,3.49
55083,Oconto,Hospitalizations,2018,11,2.9,2020,3.48
55083,Oconto,Hospitalizations,2019,8,2.1,1687,2.9
55083,Oconto,Hospitalizations,2020,4,1.02,934,1.58
55083,Oconto,Hospitalizations,2021,7,1.78,1171,1.99
55083,Oconto,Hospitalizations,2022,4,1.01,1303,2.21
55083,Oconto,Hospitalizations,2023,4,1.01,1325,2.24
55085,Oneida,Hospitalizations,2000,52,14.13,5698,10.6
55085,Oneida,Hospitalizations,2001,26,7.05,5474,10.12
55085,Oneida,Hospitalizations,2002,26,7.06,5248,9.64
55085,Oneida,Hospitalizations,2003,39,10.52,6119,11.17
55085,Oneida,Hospitalizations,2004,30,8.15,5378,9.76
55085,Oneida,Hospitalizations,2005,27,7.37,5593,10.09
55085,Oneida,Hospitalizations,2006,30,8.24,5063,9.09
55085,Oneida,Hospitalizations,2007,18,4.97,4989,8.91
55085,Oneida,Hospitalizations,2008,29,8.03,5368,9.54
55085,Oneida,Hospitalizations,2009,34,9.46,5412,9.57
55085,Oneida,Hospitalizations,2010,30,8.35,4941,8.68
55085,Oneida,Hospitalizations,2011,17,4.75,4744,8.31
55085,Oneida,Hospitalizations,2012,22,6.15,5131,8.96
55085,Oneida,Hospitalizations,2013,22,6.16,4986,8.68
55085,Oneida,Hospitalizations,2014,13,3.66,5111,8.88
55085,Oneida,Hospitalizations,2015,11,3.12,3954,6.86
55085,Oneida,Hospitalizations,2016,9,2.55,1981,3.43
55085,Oneida,Hospitalizations,2017,11,3.12,2019,3.49
55085,Oneida,Hospitalizations,2018,7,1.97,2020,3.48
55085,Oneida,Hospitalizations,2019,9,2.53,1687,2.9
55085,Oneida,Hospitalizations,2020,4,1.06,934,1.58
55085,Oneida,Hospitalizations,2021,2,0.52,1171,1.99
55085,Oneida,Hospitalizations,2022,2,0.52,1303,2.21
55085,Oneida,Hospitalizations,2023,5,1.31,1325,2.24
55087,Outagamie,Hospitalizations,2000,89,5.5,5698,10.6
55087,Outagamie,Hospitalizations,2001,83,5.06,5474,10.12
55087,Outagamie,Hospitalizations,2002,82,4.95,5248,9.64
55087,Outagamie,Hospitalizations,2003,92,5.51,6119,11.17
55087,Outagamie,Hospitalizations,2004,75,4.45,5378,9.76
55087,Outagamie,Hospitalizations,2005,96,5.65,5593,10.09
55087,Outagamie,Hospitalizations,2006,89,5.17,5063,9.09
55087,Outagamie,Hospitalizations,2007,81,4.66,4989,8.91
55087,Outagamie,Hospitalizations,2008,74,4.23,5368,9.54
55087,Outagamie,Hospitalizations,2009,67,3.78,5412,9.57
55087,Outagamie,Hospitalizations,2010,78,4.41,4941,8.68
55087,Outagamie,Hospitalizations,2011,68,3.83,4744,8.31
55087,Outagamie,Hospitalizations,2012,64,3.58,5131,8.96
55087,Outagamie,Hospitalizations,2013,75,4.16,4986,8.68
55087,Outagamie,Hospitalizations,2014,77,4.23,5111,8.88
55087,Outagamie,Hospitalizations,2015,55,3,3954,6.86
55087,Outagamie,Hospitalizations,2016,42,2.28,1981,3.43
55087,Outagamie,Hospitalizations,2017,34,1.83,2019,3.49
55087,Outagamie,Hospitalizations,2018,21,1.12,2020,3.48
55087,Outagamie,Hospitalizations,2019,24,1.28,1687,2.9
55087,Outagamie,Hospitalizations,2020,19,0.99,934,1.58
55087,Outagamie,Hospitalizations,2021,26,1.36,1171,1.99
55087,Outagamie,Hospitalizations,2022,24,1.25,1303,2.21
55087,Outagamie,Hospitalizations,2023,30,1.55,1325,2.24
55089,Ozaukee,Hospitalizations,2000,43,5.21,5698,10.6
55089,Ozaukee,Hospitalizations,2001,47,5.66,5474,10.12
55089,Ozaukee,Hospitalizations,2002,28,3.35,5248,9.64
55089,Ozaukee,Hospitalizations,2003,46,5.46,6119,11.17
55089,Ozaukee,Hospitalizations,2004,46,5.42,5378,9.76
55089,Ozaukee,Hospitalizations,2005,45,5.29,5593,10.09
55089,Ozaukee,Hospitalizations,2006,30,3.52,5063,9.09
55089,Ozaukee,Hospitalizations,2007,31,3.63,4989,8.91
55089,Ozaukee,Hospitalizations,2008,43,5.01,5368,9.54
55089,Ozaukee,Hospitalizations,2009,43,4.98,5412,9.57
55089,Ozaukee,Hospitalizations,2010,49,5.67,4941,8.68
55089,Ozaukee,Hospitalizations,2011,44,5.07,4744,8.31
55089,Ozaukee,Hospitalizations,2012,50,5.75,5131,8.96
55089,Ozaukee,Hospitalizations,2013,58,6.66,4986,8.68
55089,Ozaukee,Hospitalizations,2014,83,9.49,5111,8.88
55089,Ozaukee,Hospitalizations,2015,44,5.01,3954,6.86
55089,Ozaukee,Hospitalizations,2016,12,1.36,1981,3.43
55089,Ozaukee,Hospitalizations,2017,9,1.02,2019,3.49
55089,Ozaukee,Hospitalizations,2018,27,3.02,2020,3.48
55089,Ozaukee,Hospitalizations,2019,11,1.23,1687,2.9
55089,Ozaukee,Hospitalizations,2020,11,1.2,934,1.58
55089,Ozaukee,Hospitalizations,2021,9,0.97,1171,1.99
55089,Ozaukee,Hospitalizations,2022,8,0.86,1303,2.21
55089,Ozaukee,Hospitalizations,2023,11,1.18,1325,2.24
55091,Pepin,Hospitalizations,2000,-5,-5,5698,10.6
55091,Pepin,Hospitalizations,2001,-5,-5,5474,10.12
55091,Pepin,Hospitalizations,2002,8,10.93,5248,9.64
55091,Pepin,Hospitalizations,2003,18,24.57,6119,11.17
55091,Pepin,Hospitalizations,2004,12,16.23,5378,9.76
55091,Pepin,Hospitalizations,2005,17,22.95,5593,10.09
55091,Pepin,Hospitalizations,2006,17,23.06,5063,9.09
55091,Pepin,Hospitalizations,2007,15,20.33,4989,8.91
55091,Pepin,Hospitalizations,2008,11,14.95,5368,9.54
55091,Pepin,Hospitalizations,2009,11,15.08,5412,9.57
55091,Pepin,Hospitalizations,2010,12,16.12,4941,8.68
55091,Pepin,Hospitalizations,2011,9,12.14,4744,8.31
55091,Pepin,Hospitalizations,2012,-5,-5,5131,8.96
55091,Pepin,Hospitalizations,2013,7,9.5,4986,8.68
55091,Pepin,Hospitalizations,2014,-5,-5,5111,8.88
55091,Pepin,Hospitalizations,2015,-5,-5,3954,6.86
55091,Pepin,Hospitalizations,2016,1,1.38,1981,3.43
55091,Pepin,Hospitalizations,2017,2,2.76,2019,3.49
55091,Pepin,Hospitalizations,2018,0,0,2020,3.48
55091,Pepin,Hospitalizations,2019,1,1.38,1687,2.9
55091,Pepin,Hospitalizations,2020,0,0,934,1.58
55091,Pepin,Hospitalizations,2021,0,0,1171,1.99
55091,Pepin,Hospitalizations,2022,1,1.36,1303,2.21
55091,Pepin,Hospitalizations,2023,0,0,1325,2.24
55093,Pierce,Hospitalizations,2000,38,10.29,5698,10.6
55093,Pierce,Hospitalizations,2001,35,9.41,5474,10.12
55093,Pierce,Hospitalizations,2002,40,10.67,5248,9.64
55093,Pierce,Hospitalizations,2003,25,6.59,6119,11.17
55093,Pierce,Hospitalizations,2004,35,9.08,5378,9.76
55093,Pierce,Hospitalizations,2005,53,13.59,5593,10.09
55093,Pierce,Hospitalizations,2006,39,9.87,5063,9.09
55093,Pierce,Hospitalizations,2007,38,9.55,4989,8.91
55093,Pierce,Hospitalizations,2008,53,13.19,5368,9.54
55093,Pierce,Hospitalizations,2009,38,9.48,5412,9.57
55093,Pierce,Hospitalizations,2010,36,8.76,4941,8.68
55093,Pierce,Hospitalizations,2011,29,7.1,4744,8.31
55093,Pierce,Hospitalizations,2012,33,8.11,5131,8.96
55093,Pierce,Hospitalizations,2013,30,7.37,4986,8.68
55093,Pierce,Hospitalizations,2014,39,9.52,5111,8.88
55093,Pierce,Hospitalizations,2015,19,4.63,3954,6.86
55093,Pierce,Hospitalizations,2016,13,3.13,1981,3.43
55093,Pierce,Hospitalizations,2017,6,1.43,2019,3.49
55093,Pierce,Hospitalizations,2018,12,2.82,2020,3.48
55093,Pierce,Hospitalizations,2019,6,1.4,1687,2.9
55093,Pierce,Hospitalizations,2020,7,1.66,934,1.58
55093,Pierce,Hospitalizations,2021,3,0.72,1171,1.99
55093,Pierce,Hospitalizations,2022,8,1.88,1303,2.21
55093,Pierce,Hospitalizations,2023,11,2.56,1325,2.24
55095,Polk,Hospitalizations,2000,50,12.06,5698,10.6
55095,Polk,Hospitalizations,2001,36,8.53,5474,10.12
55095,Polk,Hospitalizations,2002,34,7.99,5248,9.64
55095,Polk,Hospitalizations,2003,42,9.78,6119,11.17
55095,Polk,Hospitalizations,2004,38,8.74,5378,9.76
55095,Polk,Hospitalizations,2005,31,7.06,5593,10.09
55095,Polk,Hospitalizations,2006,32,7.24,5063,9.09
55095,Polk,Hospitalizations,2007,35,7.92,4989,8.91
55095,Polk,Hospitalizations,2008,32,7.24,5368,9.54
55095,Polk,Hospitalizations,2009,50,11.3,5412,9.57
55095,Polk,Hospitalizations,2010,40,9.06,4941,8.68
55095,Polk,Hospitalizations,2011,53,12.06,4744,8.31
55095,Polk,Hospitalizations,2012,29,6.66,5131,8.96
55095,Polk,Hospitalizations,2013,22,5.07,4986,8.68
55095,Polk,Hospitalizations,2014,22,5.06,5111,8.88
55095,Polk,Hospitalizations,2015,16,3.7,3954,6.86
55095,Polk,Hospitalizations,2016,32,7.4,1981,3.43
55095,Polk,Hospitalizations,2017,12,2.76,2019,3.49
55095,Polk,Hospitalizations,2018,16,3.67,2020,3.48
55095,Polk,Hospitalizations,2019,11,2.52,1687,2.9
55095,Polk,Hospitalizations,2020,4,0.89,934,1.58
55095,Polk,Hospitalizations,2021,8,1.76,1171,1.99
55095,Polk,Hospitalizations,2022,6,1.32,1303,2.21
55095,Polk,Hospitalizations,2023,14,3.06,1325,2.24
55097,Portage,Hospitalizations,2000,50,7.43,5698,10.6
55097,Portage,Hospitalizations,2001,26,3.86,5474,10.12
55097,Portage,Hospitalizations,2002,36,5.33,5248,9.64
55097,Portage,Hospitalizations,2003,34,5.04,6119,11.17
55097,Portage,Hospitalizations,2004,34,5.04,5378,9.76
55097,Portage,Hospitalizations,2005,33,4.88,5593,10.09
55097,Portage,Hospitalizations,2006,42,6.18,5063,9.09
55097,Portage,Hospitalizations,2007,34,4.96,4989,8.91
55097,Portage,Hospitalizations,2008,27,3.91,5368,9.54
55097,Portage,Hospitalizations,2009,47,6.79,5412,9.57
55097,Portage,Hospitalizations,2010,38,5.43,4941,8.68
55097,Portage,Hospitalizations,2011,42,5.99,4744,8.31
55097,Portage,Hospitalizations,2012,28,3.97,5131,8.96
55097,Portage,Hospitalizations,2013,33,4.68,4986,8.68
55097,Portage,Hospitalizations,2014,35,4.97,5111,8.88
55097,Portage,Hospitalizations,2015,24,3.41,3954,6.86
55097,Portage,Hospitalizations,2016,11,1.56,1981,3.43
55097,Portage,Hospitalizations,2017,21,2.97,2019,3.49
55097,Portage,Hospitalizations,2018,15,2.11,2020,3.48
55097,Portage,Hospitalizations,2019,16,2.26,1687,2.9
55097,Portage,Hospitalizations,2020,7,0.99,934,1.58
55097,Portage,Hospitalizations,2021,11,1.58,1171,1.99
55097,Portage,Hospitalizations,2022,7,0.99,1303,2.21
55097,Portage,Hospitalizations,2023,8,1.13,1325,2.24
55099,Price,Hospitalizations,2000,13,8.22,5698,10.6
55099,Price,Hospitalizations,2001,10,6.43,5474,10.12
55099,Price,Hospitalizations,2002,7,4.55,5248,9.64
